age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target2,balance2,,steps 
30,admin.,divorced,secondary,no,yes,no,unknown,4,jun,524,15,-1,0,unknown,1,positive,,
33,blue-collar,single,secondary,no,yes,no,unknown,4,jun,1141,4,-1,0,unknown,1,positive,,
29,services,single,secondary,no,yes,no,unknown,4,jun,578,1,-1,0,unknown,1,negative,,
38,blue-collar,married,primary,no,yes,no,unknown,4,jun,984,2,-1,0,unknown,1,positive,,
23,blue-collar,single,secondary,no,yes,no,unknown,4,jun,638,1,-1,0,unknown,1,positive,,
27,management,single,tertiary,no,yes,no,unknown,4,jun,767,2,-1,0,unknown,1,positive,,
27,management,single,tertiary,yes,yes,no,unknown,4,jun,525,2,-1,0,unknown,1,negative,,
29,services,single,secondary,no,yes,no,unknown,4,jun,563,1,-1,0,unknown,1,positive,,
30,self-employed,married,tertiary,no,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,1,positive,,
36,blue-collar,married,primary,no,yes,no,unknown,4,jun,920,1,-1,0,unknown,1,positive,,
27,blue-collar,married,secondary,no,yes,no,unknown,4,jun,1181,2,-1,0,unknown,1,positive,,
35,admin.,divorced,secondary,no,yes,no,unknown,4,jun,908,1,-1,0,unknown,1,positive,,
50,unemployed,married,primary,no,no,no,unknown,5,jun,504,1,-1,0,unknown,1,positive,,
36,blue-collar,married,secondary,no,no,no,unknown,5,jun,208,1,-1,0,unknown,1,positive,,
59,retired,married,secondary,no,no,no,unknown,5,jun,812,1,-1,0,unknown,1,negative,,
59,retired,divorced,primary,no,yes,no,unknown,5,jun,910,2,-1,0,unknown,1,negative,,
47,entrepreneur,married,secondary,no,no,no,unknown,5,jun,1446,1,-1,0,unknown,1,negative,,
58,entrepreneur,married,tertiary,no,no,no,unknown,5,jun,1149,2,-1,0,unknown,1,positive,,
37,management,single,tertiary,no,no,no,unknown,5,jun,1123,1,-1,0,unknown,1,positive,,
46,admin.,single,secondary,no,yes,no,unknown,5,jun,508,2,-1,0,unknown,1,positive,,
43,blue-collar,single,secondary,no,yes,no,unknown,5,jun,736,2,-1,0,unknown,1,positive,,
27,management,single,tertiary,no,yes,no,unknown,5,jun,590,3,-1,0,unknown,1,positive,,
38,services,divorced,secondary,no,no,no,unknown,5,jun,636,1,-1,0,unknown,1,positive,,
53,housemaid,married,primary,no,no,yes,unknown,5,jun,701,1,-1,0,unknown,1,positive,,
47,blue-collar,married,secondary,no,no,no,unknown,5,jun,761,2,-1,0,unknown,1,positive,,
56,housemaid,divorced,primary,yes,no,no,unknown,5,jun,1558,1,-1,0,unknown,1,positive,,
41,housemaid,married,secondary,no,no,no,unknown,5,jun,1053,2,-1,0,unknown,1,positive,,
29,self-employed,married,secondary,no,yes,no,unknown,5,jun,562,15,-1,0,unknown,1,positive,,
35,self-employed,married,secondary,no,yes,yes,unknown,5,jun,1865,2,-1,0,unknown,1,positive,,
38,admin.,single,secondary,no,no,no,unknown,5,jun,817,2,-1,0,unknown,1,positive,,
50,technician,married,secondary,no,yes,no,unknown,5,jun,494,5,-1,0,unknown,1,positive,,
45,blue-collar,divorced,primary,no,no,no,unknown,5,jun,1018,3,-1,0,unknown,1,positive,,
35,blue-collar,married,secondary,no,yes,no,unknown,5,jun,884,4,-1,0,unknown,1,positive,,
35,housemaid,single,secondary,no,yes,no,unknown,5,jun,406,2,-1,0,unknown,1,positive,,
39,self-employed,married,tertiary,no,no,no,unknown,6,jun,554,1,-1,0,unknown,1,positive,,
26,technician,single,secondary,no,yes,no,unknown,6,jun,709,5,-1,0,unknown,1,positive,,
26,admin.,married,secondary,no,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,1,positive,,
37,blue-collar,married,unknown,no,no,yes,unknown,6,jun,381,2,-1,0,unknown,1,positive,,
30,admin.,single,secondary,no,yes,no,unknown,6,jun,862,11,-1,0,unknown,1,positive,,
38,management,single,tertiary,no,yes,no,unknown,6,jun,460,4,-1,0,unknown,1,positive,,
28,technician,single,secondary,yes,yes,no,unknown,6,jun,712,2,-1,0,unknown,1,negative,,
54,self-employed,divorced,primary,no,yes,no,unknown,6,jun,642,2,-1,0,unknown,1,positive,,
41,blue-collar,married,primary,no,yes,no,unknown,6,jun,554,2,-1,0,unknown,1,positive,,
37,services,divorced,secondary,no,yes,no,unknown,6,jun,467,3,-1,0,unknown,1,positive,,
53,technician,married,secondary,no,no,no,unknown,6,jun,648,2,-1,0,unknown,1,positive,,
29,blue-collar,single,primary,no,yes,no,unknown,6,jun,2653,3,-1,0,unknown,1,positive,,
35,management,single,tertiary,no,no,no,unknown,6,jun,1085,1,-1,0,unknown,1,positive,,
47,admin.,divorced,secondary,no,yes,no,unknown,6,jun,94,2,-1,0,unknown,1,positive,,
28,blue-collar,married,secondary,no,yes,no,unknown,6,jun,369,2,-1,0,unknown,1,positive,,
36,self-employed,married,secondary,no,yes,no,unknown,6,jun,1469,9,-1,0,unknown,1,positive,,
55,blue-collar,married,unknown,no,no,no,unknown,6,jun,685,3,-1,0,unknown,1,positive,,
49,management,divorced,secondary,no,yes,no,unknown,9,jun,1055,10,-1,0,unknown,1,negative,,
50,services,married,secondary,no,no,no,unknown,9,jun,882,1,-1,0,unknown,1,positive,,
43,management,single,tertiary,no,no,no,unknown,9,jun,901,1,-1,0,unknown,1,positive,,
58,self-employed,divorced,tertiary,no,no,no,unknown,9,jun,700,1,-1,0,unknown,1,positive,,
38,technician,married,primary,no,yes,no,unknown,9,jun,491,6,-1,0,unknown,1,positive,,
48,blue-collar,divorced,primary,no,no,no,unknown,9,jun,940,1,-1,0,unknown,1,positive,,
59,management,married,secondary,no,no,no,unknown,9,jun,3881,3,-1,0,unknown,1,positive,,
38,technician,divorced,tertiary,no,no,no,unknown,9,jun,952,2,-1,0,unknown,1,positive,,
58,blue-collar,married,secondary,no,no,no,unknown,9,jun,486,3,-1,0,unknown,1,positive,,
52,blue-collar,married,secondary,no,yes,no,unknown,9,jun,442,8,-1,0,unknown,1,negative,,
36,self-employed,single,tertiary,no,no,no,unknown,9,jun,1137,3,-1,0,unknown,1,positive,,
42,entrepreneur,married,tertiary,no,no,no,unknown,11,jun,878,3,-1,0,unknown,1,positive,,
41,admin.,single,secondary,no,no,yes,unknown,11,jun,583,4,-1,0,unknown,1,positive,,
42,admin.,married,secondary,no,no,no,unknown,11,jun,1159,4,-1,0,unknown,1,positive,,
39,management,married,tertiary,no,no,yes,unknown,11,jun,893,8,-1,0,unknown,1,negative,,
57,housemaid,married,primary,no,no,yes,unknown,11,jun,867,1,-1,0,unknown,1,positive,,
51,retired,married,secondary,no,no,no,unknown,11,jun,587,1,-1,0,unknown,1,positive,,
52,retired,married,unknown,no,no,no,unknown,11,jun,706,1,-1,0,unknown,1,positive,,
59,retired,married,unknown,no,no,no,unknown,11,jun,1199,1,-1,0,unknown,1,positive,,
56,blue-collar,married,secondary,no,no,no,unknown,11,jun,935,1,-1,0,unknown,1,positive,,
49,management,married,tertiary,no,no,no,unknown,11,jun,586,1,-1,0,unknown,1,positive,,
35,blue-collar,divorced,unknown,no,no,no,unknown,11,jun,967,2,-1,0,unknown,1,positive,,
36,unemployed,married,secondary,no,no,no,unknown,11,jun,595,2,-1,0,unknown,1,positive,,
40,admin.,single,tertiary,no,no,no,unknown,11,jun,1290,2,-1,0,unknown,1,positive,,
37,management,single,tertiary,no,no,no,unknown,12,jun,1010,3,-1,0,unknown,1,positive,,
55,blue-collar,married,secondary,no,no,no,unknown,12,jun,614,2,-1,0,unknown,1,negative,,
58,admin.,married,secondary,no,no,no,unknown,12,jun,885,1,-1,0,unknown,1,positive,,
39,self-employed,married,tertiary,no,no,no,unknown,12,jun,651,5,-1,0,unknown,1,positive,,
47,housemaid,single,tertiary,no,no,no,unknown,12,jun,993,6,-1,0,unknown,1,positive,,
40,management,married,secondary,no,yes,no,unknown,12,jun,577,2,-1,0,unknown,1,positive,,
35,blue-collar,married,tertiary,no,no,no,unknown,12,jun,1141,6,-1,0,unknown,1,positive,,
48,blue-collar,married,secondary,no,yes,no,unknown,12,jun,1268,2,-1,0,unknown,1,positive,,
27,admin.,single,secondary,no,yes,no,unknown,12,jun,541,17,-1,0,unknown,1,positive,,
48,management,divorced,tertiary,no,no,yes,unknown,12,jun,1243,7,-1,0,unknown,1,positive,,
24,blue-collar,single,secondary,yes,yes,no,unknown,12,jun,465,3,-1,0,unknown,1,negative,,
49,blue-collar,married,primary,no,yes,no,unknown,16,jun,513,2,-1,0,unknown,1,positive,,
36,blue-collar,married,secondary,no,yes,no,unknown,16,jun,686,11,-1,0,unknown,1,positive,,
52,retired,divorced,tertiary,no,yes,yes,unknown,16,jun,741,4,-1,0,unknown,1,positive,,
38,blue-collar,married,secondary,no,no,no,unknown,16,jun,1323,9,-1,0,unknown,1,positive,,
42,entrepreneur,single,unknown,no,no,no,unknown,16,jun,617,1,-1,0,unknown,1,positive,,
36,services,married,secondary,no,no,no,unknown,16,jun,1093,1,-1,0,unknown,1,positive,,
36,blue-collar,divorced,secondary,no,yes,no,unknown,16,jun,1395,2,-1,0,unknown,1,positive,,
48,unemployed,single,tertiary,no,no,no,unknown,16,jun,1089,1,-1,0,unknown,1,positive,,
51,management,single,secondary,no,yes,no,unknown,16,jun,1248,3,-1,0,unknown,1,positive,,
51,blue-collar,married,secondary,no,no,yes,unknown,16,jun,721,3,-1,0,unknown,1,positive,,
46,technician,married,secondary,no,yes,no,unknown,16,jun,750,2,-1,0,unknown,1,positive,,
37,management,married,tertiary,no,no,no,unknown,16,jun,637,6,-1,0,unknown,1,negative,,
36,entrepreneur,married,tertiary,no,no,no,unknown,16,jun,2769,4,-1,0,unknown,1,positive,,
47,management,married,secondary,no,no,no,unknown,17,jun,556,1,-1,0,unknown,1,positive,,
40,technician,divorced,tertiary,no,no,no,unknown,17,jun,522,1,-1,0,unknown,1,negative,,
56,management,divorced,tertiary,no,yes,no,unknown,17,jun,490,4,-1,0,unknown,1,positive,,
38,technician,single,tertiary,no,no,no,unknown,17,jun,1051,3,-1,0,unknown,1,positive,,
38,student,single,tertiary,no,no,no,unknown,17,jun,1345,3,-1,0,unknown,1,positive,,
40,management,married,secondary,no,no,no,unknown,17,jun,676,2,-1,0,unknown,1,positive,,
39,blue-collar,married,primary,no,yes,no,unknown,17,jun,775,3,-1,0,unknown,1,positive,,
60,management,married,tertiary,no,no,no,unknown,17,jun,2621,3,-1,0,unknown,1,positive,,
51,retired,married,primary,no,no,no,unknown,18,jun,835,1,-1,0,unknown,1,positive,,
39,self-employed,single,tertiary,no,no,no,unknown,18,jun,1029,1,-1,0,unknown,1,positive,,
51,services,divorced,secondary,no,no,no,unknown,18,jun,371,2,-1,0,unknown,1,positive,,
27,admin.,married,secondary,no,yes,no,unknown,18,jun,1528,2,-1,0,unknown,1,negative,,
41,management,single,tertiary,no,no,no,unknown,18,jun,1540,1,-1,0,unknown,1,positive,,
42,blue-collar,single,primary,no,no,no,unknown,18,jun,973,1,-1,0,unknown,1,positive,,
35,blue-collar,married,unknown,no,no,no,unknown,18,jun,537,1,-1,0,unknown,1,positive,,
41,entrepreneur,married,secondary,no,no,no,unknown,18,jun,707,1,-1,0,unknown,1,positive,,
33,technician,married,secondary,no,yes,yes,unknown,18,jun,625,2,-1,0,unknown,1,positive,,
46,admin.,married,secondary,no,no,no,unknown,18,jun,1255,1,-1,0,unknown,1,positive,,
44,housemaid,single,primary,no,no,no,unknown,18,jun,2093,1,-1,0,unknown,1,positive,,
31,blue-collar,married,secondary,no,yes,no,unknown,18,jun,704,4,-1,0,unknown,1,positive,,
51,admin.,single,secondary,no,no,no,unknown,18,jun,771,2,-1,0,unknown,1,positive,,
32,management,married,tertiary,no,yes,no,unknown,18,jun,1060,5,-1,0,unknown,1,positive,,
41,blue-collar,married,primary,no,no,yes,unknown,18,jun,1574,3,-1,0,unknown,1,positive,,
41,blue-collar,divorced,secondary,no,no,no,unknown,19,jun,1135,4,-1,0,unknown,1,positive,,
57,admin.,single,secondary,no,yes,no,unknown,19,jun,512,1,-1,0,unknown,1,positive,,
55,retired,divorced,secondary,no,no,yes,unknown,19,jun,1007,1,-1,0,unknown,1,positive,,
53,technician,married,secondary,no,no,no,unknown,19,jun,1318,3,-1,0,unknown,1,positive,,
55,housemaid,married,primary,no,no,no,unknown,19,jun,922,2,-1,0,unknown,1,positive,,
39,services,married,secondary,no,yes,no,unknown,19,jun,585,1,-1,0,unknown,1,positive,,
36,management,married,tertiary,no,no,no,unknown,19,jun,2028,1,-1,0,unknown,1,positive,,
40,entrepreneur,married,tertiary,yes,no,no,unknown,19,jun,952,4,-1,0,unknown,1,negative,,
59,retired,married,primary,no,no,no,unknown,19,jun,834,1,-1,0,unknown,1,positive,,
52,retired,divorced,tertiary,no,yes,no,unknown,19,jun,500,2,-1,0,unknown,1,negative,,
42,blue-collar,single,secondary,no,no,no,unknown,19,jun,651,3,-1,0,unknown,1,positive,,
45,technician,married,tertiary,no,yes,no,unknown,19,jun,835,3,-1,0,unknown,1,positive,,
41,blue-collar,married,primary,no,no,no,unknown,19,jun,683,3,-1,0,unknown,1,positive,,
27,blue-collar,married,secondary,no,yes,no,unknown,19,jun,1012,1,-1,0,unknown,1,positive,,
25,blue-collar,single,secondary,no,yes,no,unknown,19,jun,958,7,-1,0,unknown,1,negative,,
43,unemployed,married,primary,no,no,no,unknown,20,jun,973,2,-1,0,unknown,1,positive,,
60,retired,married,secondary,no,no,no,unknown,20,jun,1467,4,-1,0,unknown,1,positive,,
48,management,married,tertiary,no,yes,no,unknown,20,jun,792,1,-1,0,unknown,1,positive,,
44,services,married,secondary,no,no,yes,unknown,20,jun,911,1,-1,0,unknown,1,positive,,
26,blue-collar,single,secondary,no,yes,no,unknown,20,jun,382,7,-1,0,unknown,1,negative,,
52,retired,married,tertiary,no,no,no,unknown,20,jun,1210,1,-1,0,unknown,1,positive,,
50,technician,divorced,secondary,no,no,no,unknown,20,jun,716,2,-1,0,unknown,1,positive,,
54,services,married,unknown,no,no,yes,unknown,20,jun,838,1,-1,0,unknown,1,positive,,
56,management,married,tertiary,no,no,yes,unknown,20,jun,422,1,-1,0,unknown,1,negative,,
57,management,married,tertiary,no,no,yes,unknown,20,jun,1098,2,-1,0,unknown,1,positive,,
42,technician,married,tertiary,no,no,no,unknown,20,jun,1573,5,-1,0,unknown,1,negative,,
29,blue-collar,single,secondary,no,yes,no,unknown,20,jun,1663,1,-1,0,unknown,1,positive,,
47,technician,married,tertiary,no,no,yes,unknown,20,jun,560,3,-1,0,unknown,1,positive,,
57,management,married,tertiary,no,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,1,negative,,
40,blue-collar,married,secondary,no,yes,yes,unknown,20,jun,570,2,-1,0,unknown,1,positive,,
38,blue-collar,single,tertiary,no,yes,no,unknown,20,jun,1422,10,-1,0,unknown,1,positive,,
46,services,divorced,secondary,no,no,no,unknown,20,jun,1023,3,-1,0,unknown,1,negative,,
49,services,divorced,secondary,no,no,no,unknown,20,jun,808,2,-1,0,unknown,1,positive,,
43,blue-collar,single,secondary,no,yes,no,unknown,20,jun,585,2,-1,0,unknown,1,positive,,
45,management,married,tertiary,no,no,no,unknown,20,jun,693,3,-1,0,unknown,1,positive,,
24,management,married,secondary,no,yes,no,unknown,20,jun,546,10,-1,0,unknown,1,positive,,
53,admin.,married,secondary,no,no,no,unknown,20,jun,1094,3,-1,0,unknown,1,positive,,
40,blue-collar,married,secondary,no,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,1,positive,,
38,services,divorced,unknown,no,no,no,unknown,20,jun,1409,2,-1,0,unknown,1,positive,,
36,unemployed,married,tertiary,no,no,no,unknown,20,jun,988,4,-1,0,unknown,1,positive,,
27,blue-collar,single,secondary,yes,no,no,unknown,23,jun,498,2,-1,0,unknown,1,negative,,
26,admin.,single,primary,no,yes,no,unknown,23,jun,670,3,-1,0,unknown,1,negative,,
43,management,married,tertiary,no,yes,no,unknown,23,jun,662,2,-1,0,unknown,1,positive,,
25,blue-collar,single,primary,no,yes,no,unknown,24,jun,528,2,-1,0,unknown,1,positive,,
27,blue-collar,married,tertiary,no,yes,no,unknown,26,jun,519,3,-1,0,unknown,1,positive,,
30,technician,married,tertiary,no,yes,yes,unknown,26,jun,677,3,-1,0,unknown,1,positive,,
28,admin.,single,secondary,no,no,yes,unknown,26,jun,3183,2,-1,0,unknown,1,negative,,
27,blue-collar,married,primary,no,no,yes,unknown,27,jun,422,6,-1,0,unknown,1,negative,,
32,admin.,divorced,secondary,no,no,yes,unknown,27,jun,856,2,-1,0,unknown,1,negative,,
41,blue-collar,single,secondary,no,yes,no,unknown,1,jul,479,9,-1,0,unknown,1,positive,,
37,technician,single,tertiary,no,no,no,unknown,1,jul,1135,2,-1,0,unknown,1,negative,,
27,technician,single,secondary,no,no,no,unknown,1,jul,650,2,-1,0,unknown,1,positive,,
29,services,single,secondary,no,no,yes,unknown,3,jul,587,3,-1,0,unknown,1,positive,,
33,services,married,secondary,no,no,yes,unknown,3,jul,676,1,-1,0,unknown,1,positive,,
36,technician,married,primary,no,no,no,unknown,4,jul,584,1,-1,0,unknown,1,negative,,
29,services,single,primary,no,no,no,unknown,4,jul,1576,3,-1,0,unknown,1,positive,,
44,blue-collar,married,secondary,no,yes,no,unknown,4,jul,150,2,-1,0,unknown,1,positive,,
28,blue-collar,single,secondary,no,yes,no,cellular,4,jul,1044,3,-1,0,unknown,1,negative,,
49,blue-collar,married,primary,no,yes,no,cellular,7,jul,491,3,-1,0,unknown,1,negative,,
55,blue-collar,married,secondary,no,yes,no,cellular,7,jul,494,4,-1,0,unknown,1,positive,,
51,technician,married,secondary,no,no,no,cellular,7,jul,615,2,-1,0,unknown,1,positive,,
39,technician,single,secondary,no,yes,no,cellular,7,jul,718,2,-1,0,unknown,1,positive,,
42,blue-collar,divorced,primary,no,yes,no,cellular,7,jul,434,3,-1,0,unknown,1,positive,,
33,services,single,secondary,no,no,no,cellular,7,jul,782,1,-1,0,unknown,1,positive,,
59,management,married,tertiary,no,yes,no,cellular,7,jul,1272,3,-1,0,unknown,1,positive,,
36,entrepreneur,divorced,tertiary,no,no,yes,cellular,7,jul,722,3,-1,0,unknown,1,positive,,
45,technician,married,secondary,no,no,no,cellular,7,jul,621,2,-1,0,unknown,1,positive,,
37,self-employed,married,secondary,no,no,no,cellular,7,jul,629,2,-1,0,unknown,1,positive,,
46,unemployed,married,secondary,no,no,no,cellular,7,jul,385,5,-1,0,unknown,1,positive,,
32,self-employed,single,tertiary,no,no,no,cellular,7,jul,889,1,-1,0,unknown,1,positive,,
32,admin.,married,secondary,no,no,yes,cellular,7,jul,625,1,-1,0,unknown,1,positive,,
28,technician,single,secondary,no,no,yes,cellular,7,jul,532,1,-1,0,unknown,1,positive,,
45,admin.,divorced,secondary,no,no,yes,cellular,7,jul,574,1,-1,0,unknown,1,negative,,
41,blue-collar,single,secondary,yes,yes,yes,cellular,7,jul,599,1,-1,0,unknown,1,positive,,
59,blue-collar,divorced,primary,no,no,yes,cellular,7,jul,849,1,-1,0,unknown,1,positive,,
47,technician,single,secondary,no,yes,yes,cellular,7,jul,973,3,-1,0,unknown,1,negative,,
32,admin.,single,secondary,no,no,no,cellular,7,jul,830,5,-1,0,unknown,1,positive,,
31,blue-collar,single,secondary,no,no,no,cellular,7,jul,719,2,-1,0,unknown,1,positive,,
31,management,single,tertiary,no,no,yes,cellular,8,jul,509,4,-1,0,unknown,1,positive,,
33,entrepreneur,married,secondary,no,yes,yes,cellular,8,jul,740,1,-1,0,unknown,1,negative,,
52,entrepreneur,married,tertiary,yes,no,no,cellular,8,jul,534,1,-1,0,unknown,1,negative,,
27,technician,single,secondary,yes,no,yes,cellular,8,jul,732,1,-1,0,unknown,1,negative,,
26,self-employed,single,secondary,no,no,no,cellular,8,jul,531,1,-1,0,unknown,1,positive,,
25,technician,single,secondary,no,no,yes,cellular,8,jul,634,1,-1,0,unknown,1,negative,,
25,blue-collar,married,secondary,no,no,yes,cellular,8,jul,460,3,-1,0,unknown,1,positive,,
28,admin.,single,unknown,no,no,no,cellular,8,jul,705,1,-1,0,unknown,1,positive,,
25,technician,single,secondary,no,no,yes,cellular,8,jul,574,2,-1,0,unknown,1,positive,,
28,services,married,secondary,no,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,1,positive,,
28,blue-collar,single,secondary,no,no,yes,cellular,8,jul,681,1,-1,0,unknown,1,positive,,
33,entrepreneur,divorced,tertiary,no,no,yes,cellular,8,jul,1082,1,-1,0,unknown,1,positive,,
45,management,divorced,tertiary,no,no,yes,cellular,8,jul,730,1,-1,0,unknown,1,positive,,
36,services,married,secondary,no,no,yes,cellular,8,jul,716,5,-1,0,unknown,1,positive,,
26,blue-collar,single,secondary,yes,no,yes,cellular,8,jul,803,2,-1,0,unknown,1,positive,,
31,blue-collar,married,secondary,no,yes,yes,cellular,8,jul,831,1,-1,0,unknown,1,positive,,
